event_name,outcome,date,event_slug,market_slug,polymarket_odds,sportsbook_prob,ev_percent
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.420000,0.428198,1.95
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.571802,42.95
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
New Haven @ Chicago State,New Haven Chargers,2026-01-19,cbb-nhvn-chist-2026-01-19,cbb-nhvn-chist-2026-01-19,0.470000,0.479499,2.02
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.270000,0.277389,2.74
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.437339,4.13
Dallas Mavericks @ New York Knicks,Mavericks,2026-01-19,nba-dal-nyk-2026-01-19,nba-dal-nyk-2026-01-19,0.180000,0.186721,3.73
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.230000,0.244515,6.31
Phoenix Suns @ Brooklyn Nets,Nets +8.5,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19-spread-away-8pt5,0.490000,0.502323,2.51
Utah Jazz @ San Antonio Spurs,Jazz,2026-01-19,nba-uta-sas-2026-01-19,nba-uta-sas-2026-01-19,0.120000,0.127210,6.01
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Montana State Bobcats,2026-01-19,cbb-monst-ncol-2026-01-19,cbb-monst-ncol-2026-01-19,0.420000,0.428198,1.95
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.571802,42.95
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
New Haven @ Chicago State,New Haven Chargers,2026-01-19,cbb-nhvn-chist-2026-01-19,cbb-nhvn-chist-2026-01-19,0.470000,0.479499,2.02
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.270000,0.277389,2.74
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.437339,4.13
Dallas Mavericks @ New York Knicks,Mavericks,2026-01-19,nba-dal-nyk-2026-01-19,nba-dal-nyk-2026-01-19,0.180000,0.186721,3.73
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.230000,0.244515,6.31
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.270000,0.277389,2.74
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.230000,0.244515,6.31
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.230000,0.244515,6.31
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.230000,0.244515,6.31
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.230000,0.244515,6.31
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.230000,0.244515,6.31
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.230000,0.244515,6.31
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Indiana Pacers @ Philadelphia 76ers,76ers,2026-01-19,nba-ind-phi-2026-01-19,nba-ind-phi-2026-01-19,0.660000,0.667621,1.15
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.230000,0.244515,6.31
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Indiana Pacers @ Philadelphia 76ers,76ers,2026-01-19,nba-ind-phi-2026-01-19,nba-ind-phi-2026-01-19,0.660000,0.667621,1.15
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.240000,0.244515,1.88
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.140000,0.144419,3.16
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Indiana Pacers @ Philadelphia 76ers,76ers,2026-01-19,nba-ind-phi-2026-01-19,nba-ind-phi-2026-01-19,0.660000,0.667621,1.15
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.240000,0.244515,1.88
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144419,11.09
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.240000,0.244515,1.88
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144419,11.09
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.240000,0.244515,1.88
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144419,11.09
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.280000,0.287398,2.64
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.240000,0.244515,1.88
Florida A&M @ Mississippi Valley State,Mississippi Valley State Delta Devils,2026-01-19,cbb-flam-msvlst-2026-01-19,cbb-flam-msvlst-2026-01-19,0.130000,0.144419,11.09
Lamar @ New Orleans,Lamar Cardinals,2026-01-19,cbb-lamar-no-2026-01-19,cbb-lamar-no-2026-01-19,0.520000,0.525764,1.11
Loyola Maryland @ Lehigh,Lehigh Mountain Hawks -4.5,2026-01-19,cbb-loymd-lehi-2026-01-19,cbb-loymd-lehi-2026-01-19-spread-home-4pt5,0.480000,0.493504,2.81
Montana State @ Northern Colorado,Northern Arizona Lumberjacks,2026-01-19,cbb-mont-narz-2026-01-19,cbb-mont-narz-2026-01-19,0.400000,0.575975,43.99
North Carolina A&T @ Hampton,Hampton Pirates -5.5,2026-01-19,cbb-ncat-hamp-2026-01-19,cbb-ncat-hamp-2026-01-19-spread-home-5pt5,0.500000,0.508909,1.78
Providence @ Marquette,Providence Friars,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19,0.470000,0.481153,2.37
Providence @ Marquette,Providence Friars +1.5,2026-01-19,cbb-prov-marq-2026-01-19,cbb-prov-marq-2026-01-19-spread-home-1pt5,0.490000,0.504452,2.95
East Texas A&M @ Incarnate Word,East Texas A&M Lions,2026-01-19,cbb-txamc-incar-2026-01-19,cbb-txamc-incar-2026-01-19,0.280000,0.287398,2.64
Texas Southern @ Jackson State,Texas Southern Tigers,2026-01-19,cbb-txs-jackst-2026-01-19,cbb-txs-jackst-2026-01-19,0.420000,0.429473,2.26
Miami Heat @ Golden State Warriors,Heat,2026-01-19,nba-mia-gsw-2026-01-19,nba-mia-gsw-2026-01-19,0.350000,0.356961,1.99
Phoenix Suns @ Brooklyn Nets,Nets,2026-01-19,nba-phx-bkn-2026-01-19,nba-phx-bkn-2026-01-19,0.240000,0.244515,1.88
